Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - BDN0023,Ordinary Non AC Seater 2+3,04:00,10:00,06h 00m,403.0,52 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - ATR0119,Ordinary Non AC Seater 2+3,05:30,11:20,05h 50m,342.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - SKD0021,Ordinary Non AC Seater 2+3,05:30,13:45,08h 15m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - GNA0072,Ordinary Non AC Seater 2+3,06:20,12:00,05h 40m,334.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0351,Ordinary Non AC Seater 2+3,10:05,15:05,05h 00m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0210,Ordinary Non AC Seater 2+3,10:45,15:35,04h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0355,Ordinary Non AC Seater 2+3,10:50,15:40,04h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0216,Ordinary Non AC Seater 2+3,11:00,15:50,04h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - KSB0003,Shatabdi AC Seater 2+2,11:00,17:00,06h 00m,505.0,29 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0363,Ordinary Non AC Seater 2+3,11:05,15:55,04h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0218,Ordinary Non AC Seater 2+3,12:00,16:50,04h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0366,Ordinary Non AC Seater 2+3,12:03,16:55,04h 52m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0374,Ordinary Non AC Seater 2+3,12:05,16:55,04h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0019,Ordinary Non AC Seater 2+3,12:30,19:00,06h 30m,403.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0222,Ordinary Non AC Seater 2+3,12:30,17:20,04h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0377,Ordinary Non AC Seater 2+3,12:36,17:21,04h 45m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0224,Ordinary Non AC Seater 2+3,13:00,17:50,04h 50m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:40,06:50,09h 10m,799.0,30 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
RSRTC - 194214,Express Non AC Seater 2+3,17:10,21:30,04h 20m,333.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),01:25,03:50,02h 25m,409.0,32 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:35,04:55,03h 20m,369.0,32 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:40,05:25,03h 45m,469.0,34 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:45,05:15,03h 30m,429.0,28 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),01:45,06:20,04h 35m,599.0,22 Seats available,4.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),01:50,06:10,04h 20m,378.57,28 Seats available,3.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:55,05:35,03h 40m,419.0,39 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:00,06:30,04h 30m,564.0,21 Seats available,3.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:00,06:00,04h 00m,522.0,20 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Sleeper (2+1),02:10,05:15,03h 05m,639.0,17 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),02:10,05:50,03h 40m,459.0,28 Seats available,3.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),02:15,05:30,03h 15m,599.0,21 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:20,05:25,03h 05m,449.0,32 Seats available,3.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:25,05:45,03h 20m,509.0,36 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),06:00,09:50,03h 50m,475.0,42 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
FlixBus,AC Seater (2+2),08:30,12:40,04h 10m,293.75,21 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,A/C Seater / Sleeper (2+2),10:45,13:30,02h 45m,699.0,38 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),11:00,16:30,05h 30m,599.0,29 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,A/C Seater/Sleeper (2+1),11:30,17:00,05h 30m,699.0,48 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,01:10,02h 25m,624.0,26 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),13:30,17:00,03h 30m,699.0,48 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,00:55,01h 55m,359.0,19 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,03:00,04h 00m,624.0,46 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,01:50,03h 20m,499.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
FlixBus,AC Seater (2+2),17:15,19:55,02h 40m,312.5,31 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:40,02:35,04h 55m,799.0,31 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:00,02:25,04h 25m,599.0,40 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,02:40,04h 25m,799.0,36 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,02:45,04h 20m,799.0,37 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,14:00,22:35,08h 35m,1476.0,29 Seats available,1.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,599.0,25 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:50,07:30,07h 40m,900.0,37 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdYolo Bus,Bharat Benz A/C Sleeper (2+1),11:15,19:43,08h 28m,760.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,07:45,08h 00m,900.0,28 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:35,07:15,07h 40m,829.0,34 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,08:00,08h 05m,539.0,42 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdFouji travels,A/C Seater / Sleeper (2+1),20:30,04:30,08h 00m,699.0,41 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,629.0,37 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:05,07:30,08h 25m,854.0,32 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,05:45,08h 00m,629.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,06:45,08h 30m,569.0,40 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),09:20,16:50,07h 30m,549.0,29 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,08:05,08h 20m,529.0,46 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:50,07:05,08h 15m,619.0,46 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RSRTC - 192993,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,891.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
BT Travels,VE A/C Seater / Sleeper (2+1),15:20,19:10,03h 50m,664.0,38 Seats available,4.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),16:00,20:30,04h 30m,999.0,38 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04:00,04h 30m,950.0,25 Seats available,4.6,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),12:30,16:50,04h 20m,469.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
RAJ KALPANA TRAVELS PRIVATE LIMITED,A/C Seater/Sleeper (2+1),14:35,19:00,04h 25m,699.0,33 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05:00,05h 05m,811.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,01:30,05h 00m,855.0,41 Seats available,4.4,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
E Bus India,A/C Seater/Sleeper (2+1),22:00,02:00,04h 00m,899.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),19:00,23:59,04h 59m,999.0,25 Seats available,4.1,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Anshi Rajshree Travels,Bharat Benz A/C Sleeper (2+1),01:00,06:50,05h 50m,1199.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:55,03:00,05h 05m,810.0,41 Seats available,4.8,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),23:50,04:10,04h 20m,1299.0,40 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,02:05,04h 35m,969.0,31 Seats available,4.8,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04:00,04h 30m,699.0,25 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,699.0,21 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Yolo Bus,A/C Seater / Sleeper (2+1),22:19,05:43,07h 24m,760.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:45,06h 30m,399.0,25 Seats available,3.4,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),04:30,10:00,05h 30m,799.0,23 Seats available,3.7,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),04:00,09:00,05h 00m,799.0,25 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:40,11:01,06h 21m,399.0,23 Seats available,2.2,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Sethi Yatra Company,A/C Seater / Sleeper (2+1),01:50,07:55,06h 05m,557.0,26 Seats available,2.6,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Khajuraho Travels,A/C Sleeper (2+1),05:56,11:22,05h 26m,896.0,24 Seats available,2.1,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),06:30,12:55,06h 25m,399.0,25 Seats available,3.5,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,06:10,06h 21m,600.0,35 Seats available,4.1,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
RS YADAV SMART BUS,A/C Seater / Sleeper (2+2),01:55,08:05,06h 10m,750.0,49 Seats available,3.5,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),01:15,08:35,07h 20m,3499.0,44 Seats available,4.4,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),03:35,10:40,07h 05m,799.0,40 Seats available,2.0,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
HIGHWAY STAR TRAVEL & CARGO,A/C Seater/Sleeper (2+1),05:00,12:30,07h 30m,647.0,32 Seats available,1.0,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - BLY0078,Ordinary Non AC Seater 2+3,04:30,09:30,05h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0080,Ordinary Non AC Seater 2+3,05:30,10:30,05h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - FNG0502,Ordinary Non AC Seater 2+3,06:13,12:12,05h 59m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - AGF0031,Ordinary Non AC Seater 2+3,06:30,14:30,08h 00m,323.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - FNG0278,Ordinary Non AC Seater 2+3,06:35,12:20,05h 45m,323.0,50 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - FNG0276,Ordinary Non AC Seater 2+3,06:36,12:35,05h 59m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - AGF0032,Ordinary Non AC Seater 2+3,07:03,15:00,07h 57m,323.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - AGF0033,Ordinary Non AC Seater 2+3,07:30,16:00,08h 30m,323.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0065,Ordinary Non AC Seater 2+3,12:30,17:30,05h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - RKD0055,Ordinary Non AC Seater 2+3,13:31,19:31,06h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - SRG0189,Ordinary Non AC Seater 2+3,00:50,07:05,06h 15m,390.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - STD0554,Ordinary Non AC Seater 2+3,05:33,12:04,06h 31m,390.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - SRG0233,Ordinary Non AC Seater 2+3,06:00,11:45,05h 45m,396.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - BLY0115,Janrath AC Seater 2+2,06:01,11:30,05h 29m,570.0,36 Seats available,4.8,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - SRG0039,Ordinary Non AC Seater 2+3,07:00,12:36,05h 36m,390.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - BLY0650,Janrath AC Seater 2+3,07:05,12:20,05h 15m,493.0,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - RKD0034,Janrath AC Seater 2+2,08:00,13:30,05h 30m,570.0,36 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - BRT0064,Ordinary Non AC Seater 2+3,08:00,14:15,06h 15m,390.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - GRH0025,Ordinary Non AC Seater 2+3,08:30,15:45,07h 15m,390.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - BRT0065,Ordinary Non AC Seater 2+3,09:00,15:15,06h 15m,390.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - RBL0066,Ordinary Non AC Seater 2+3,09:00,15:00,06h 00m,390.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - BRT0016,Ordinary Non AC Seater 2+3,09:50,16:05,06h 15m,390.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - SRD1031,Janrath AC Seater 2+3,11:01,16:55,05h 54m,493.0,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - SRD1021,Janrath AC Seater 2+2,12:01,17:45,05h 44m,570.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - RKD0030,Janrath AC Seater 2+2,13:30,19:00,05h 30m,570.0,36 Seats available,4.1,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly
UPSRTC - BLY0064,Ordinary Non AC Seater 2+3,05:30,10:30,05h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - RKD0054,Ordinary Non AC Seater 2+3,06:01,12:01,06h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0069,Ordinary Non AC Seater 2+3,07:00,12:00,05h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - RKD0077,Ordinary Non AC Seater 2+3,08:00,14:00,06h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0135,Janrath AC Seater 2+3,09:01,15:00,05h 59m,417.0,41 Seats available,2.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - RKD0710,Ordinary Non AC Seater 2+3,11:21,17:21,06h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0761,Janrath AC Seater 2+3,12:31,18:30,05h 59m,417.0,48 Seats available,0.0,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0133,Janrath AC Seater 2+2,14:32,20:00,05h 28m,486.0,35 Seats available,3.6,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - BLY0077,Ordinary Non AC Seater 2+3,21:30,02:30,05h 00m,323.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
UPSRTC - AGF0050,Shatabdi AC Seater 2+2,22:46,04:45,05h 59m,486.0,41 Seats available,2.5,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly to Agra
FlixBus,AC Seater (2+2),00:00,03:00,03h 00m,528.57,28 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,Bharat Benz A/C Seater (2+2),00:15,03:00,02h 45m,528.57,36 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Mahalaxmi Travels,A/C Sleeper (2+1),00:30,04:00,03h 30m,599.0,20 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),04:55,09:45,04h 50m,284.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),05:40,10:25,04h 45m,379.0,28 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
